seq_id	song	seq_name	n_frames
520	everybody	boy_band_everybody.seq	16
521	everybody	brothers_sisters_everybody.seq	16
522	everybody	bsb_pose_everybody.seq	16
523	everybody	concert_everybody.seq	16
524	everybody	dj_fierce_everybody.seq	16
525	everybody	dont_hurt_me_now_everybody.seq	16
526	everybody	dust_dust_bowtie_everybody.seq	16
527	everybody	everybody_everybody.seq	16
528	everybody	finishing_move_everybody.seq	14
529	everybody	flavor_everybody.seq	16
530	everybody	getting_it_in_everybody.seq	16
531	everybody	give_it_to_me_everybody.seq	16
532	everybody	grapevine_back_everybody.seq	16
533	everybody	grapevine_forward_everybody.seq	16
534	everybody	im_a_scare_you_everybody.seq	16
535	everybody	jesus_yeah_everybody.seq	16
536	everybody	jiggy_r_jiggy_l_everybody.seq	16
537	everybody	jump_everybody.seq	16
538	everybody	karaoke_everybody.seq	16
539	everybody	larger_than_life_everybody.seq	16
540	everybody	macarena_1_everybody.seq	16
541	everybody	macarena_2_everybody.seq	16
542	everybody	mj_everybody.seq	16
543	everybody	nick_carter_everybody.seq	16
544	everybody	of_course_b_everybody.seq	16
545	everybody	ooh_ooh_ooh_ooh_everybody.seq	16
546	everybody	original_everybody.seq	16
547	everybody	party_everybody.seq	16
548	everybody	question_for_you_everybody.seq	16
549	everybody	sexy_and_you_know_it_everybody.seq	16
550	everybody	show_you_how_everybody.seq	16
551	everybody	skiing_everybody.seq	16
552	everybody	slide_1_and_drop_everybody.seq	16
553	everybody	smooth_grind_everybody.seq	16
554	everybody	the_goblin_walk_everybody.seq	16
555	everybody	ticking_everybody.seq	16
556	everybody	yeah_everybody.seq	16
557	everybody	yo_gabba_gabba_everybody.seq	16
558	firework	austin_powers_firework.seq	16
559	firework	bodie_ball_lift_2_firework.seq	16
560	firework	bodie_ball_lift_firework.seq	16
561	firework	body_builder_firework.seq	16
562	firework	body_wrap_firework.seq	16
563	firework	body_wrap_pot_of_gold_firework.seq	16
564	firework	bombshell_firework.seq	16
565	firework	card_shuffle_firework.seq	16
566	firework	concert_pump_firework.seq	16
567	firework	cut_snap_predator_firework.seq	16
568	firework	debbie_firework.seq	16
569	firework	double_9_firework.seq	16
570	firework	dusk_1_firework.seq	16
571	firework	dusk_2_firework.seq	16
572	firework	fame_turn_firework.seq	16
573	firework	fenway_park_l_firework.seq	16
574	firework	fenway_park_r_firework.seq	16
575	firework	fine_art_firework.seq	16
576	firework	finishing_move_firework.seq	14
577	firework	future_look_firework.seq	16
578	firework	heartbeat_firework.seq	16
579	firework	hook_it_firework.seq	16
580	firework	leroy_brown_firework.seq	16
581	firework	metamorphosis_firework.seq	16
582	firework	momentum_firework.seq	16
583	firework	motivachu_firework.seq	16
584	firework	muscle_man_firework.seq	16
585	firework	muscle_shuffle_firework.seq	16
586	firework	nah_mang_drag_in_firework.seq	16
587	firework	nope_think_tank_firework.seq	16
588	firework	orgasm_snap_firework.seq	16
589	firework	originally_you_firework.seq	16
590	firework	passionhead_firework.seq	16
591	firework	pot_of_gold_cont_firework.seq	16
592	firework	slam_open_shut_firework.seq	16
593	firework	stompy_l_firework.seq	16
594	firework	stompy_r_firework.seq	16
595	firework	sunbeam_l_firework.seq	16
596	firework	sunbeam_r_firework.seq	16
597	firework	torch_stomp_firework.seq	16
598	firework	turmoil_firework.seq	16
599	firework	vogue_wave_2_firework.seq	16
600	firework	vogue_wave_firework.seq	16
601	firework	water_wave_snap_firework.seq	16
602	firework	weird_science_firework.seq	16
603	getlow	arm_swing_getlow.seq	16
604	getlow	atl_stomp_getlow.seq	16
605	getlow	back_it_up_getlow.seq	16
606	getlow	change_clothes_getlow.seq	16
607	getlow	come_and_get_it_l_getlow.seq	16
608	getlow	come_and_get_it_r_getlow.seq	16
609	getlow	dbl_shorty_getlow.seq	16
610	getlow	dirty_south_getlow.seq	16
611	getlow	drunk_square_getlow.seq	16
612	getlow	fine_mind_getlow.seq	16
613	getlow	finishing_move_getlow.seq	14
614	getlow	frantic_getlow.seq	16
615	getlow	get_low_getlow.seq	16
616	getlow	ghetto_girl_r_getlow.seq	16
617	getlow	go_getta_getlow.seq	16
618	getlow	goin_in_getlow.seq	16
619	getlow	gospel_clap_l_getlow.seq	16
620	getlow	gospel_clap_r_getlow.seq	16
621	getlow	hip_rock_getlow.seq	16
622	getlow	roll_clap_getlow.seq	16
623	getlow	roll_smash_l_getlow.seq	16
624	getlow	roll_smash_r_getlow.seq	16
625	getlow	roll_snap_down_getlow.seq	16
626	getlow	roll_snap_up_getlow.seq	16
627	getlow	shorty_getlow.seq	16
628	getlow	stop_and_wiggle_getlow.seq	16
629	getlow	to_the_wall_getlow.seq	16
630	getlow	to_the_windows_getlow.seq	16
631	getlow	turn_grind_getlow.seq	16
632	getlow	wash_my_hands_getlow.seq	16
633	getlow	who_scared_getlow.seq	16
634	getlow	yin_yang_getlow.seq	16
635	giveituptome	boom_boom_giveituptome.seq	16
636	giveituptome	empire_giveituptome.seq	16
637	giveituptome	finishing_move_giveituptome.seq	14
638	giveituptome	firefly_giveituptome.seq	16
639	giveituptome	flappy_tix_l_giveituptome.seq	16
640	giveituptome	flappy_tix_r_giveituptome.seq	16
641	giveituptome	foot_skate_giveituptome.seq	16
642	giveituptome	footsies_giveituptome.seq	16
643	giveituptome	give_it_to_mama_giveituptome.seq	16
644	giveituptome	give_it_to_me_giveituptome.seq	16
645	giveituptome	heart_attack_giveituptome.seq	16
646	giveituptome	helicopter_giveituptome.seq	16
647	giveituptome	hip_hits_giveituptome.seq	16
648	giveituptome	leg_lift_giveituptome.seq	16
649	giveituptome	make_rounds_giveituptome.seq	16
650	giveituptome	overhead_giveituptome.seq	16
651	giveituptome	ragga_march_l_giveituptome.seq	16
652	giveituptome	ragga_march_r_giveituptome.seq	16
653	giveituptome	red_flag_giveituptome.seq	16
654	giveituptome	reggae_groove_giveituptome.seq	16
655	giveituptome	rotate_giveituptome.seq	16
656	giveituptome	slow_motion_l_giveituptome.seq	16
657	giveituptome	slow_motion_r_giveituptome.seq	16
658	giveituptome	slow_wind_2_giveituptome.seq	16
659	giveituptome	slow_wind_giveituptome.seq	16
660	giveituptome	toddler_giveituptome.seq	16
661	giveituptome	toddlin_giveituptome.seq	16
662	giveituptome	wet_willy_l_giveituptome.seq	16
663	giveituptome	wet_willy_r_giveituptome.seq	16
664	hello	beach_party_hello.seq	16
665	hello	boss_lady_hello.seq	16
666	hello	bumpy_groove_hello.seq	16
667	hello	chug_hello.seq	16
668	hello	cross_snatch_hello.seq	16
669	hello	cross_swings_hello.seq	16
670	hello	cute_dress_hello.seq	16
671	hello	find_it_hello.seq	16
672	hello	finishing_move_hello.seq	14
673	hello	flashy_hands_l_hello.seq	16
674	hello	flashy_hands_r_hello.seq	16
675	hello	flirtacious_hello.seq	16
676	hello	flirty_turn_hello.seq	16
677	hello	happy_dance_hello.seq	16
678	hello	head_nod_hello.seq	16
679	hello	headache_hello.seq	16
680	hello	live_it_up_2_hello.seq	16
681	hello	live_it_up_hello.seq	16
682	hello	low_flow_hello.seq	16
683	hello	melt_hello.seq	16
684	hello	my_body_hello.seq	16
685	hello	no_no_hello.seq	16
686	hello	not_the_one_hello.seq	16
687	hello	oh_hi_hello.seq	16
688	hello	overhead_2_hello.seq	16
689	hello	overhead_hello.seq	16
690	hello	prep_hello.seq	16
691	hello	pretty_dress_hello.seq	16
692	hello	prissy_hello.seq	16
693	hello	push_it_down_l_hello.seq	16
694	hello	push_it_down_r_hello.seq	16
695	hello	seduce_2_hello.seq	16
696	hello	seduce_hello.seq	16
697	hello	side_clap_hello.seq	16
698	hello	side_pumps_l_hello.seq	16
699	hello	side_pumps_r_hello.seq	16
700	hello	slow_walk_hello.seq	16
701	hello	snatched_hello.seq	16
702	hello	spure_hello.seq	16
703	hello	squeeze_balls_hello.seq	16
704	hello	stompy_brat_hello.seq	16
705	hello	street_jazz_hello.seq	16
706	hello	think_about_it_hello.seq	16
707	hello	ticky_hello.seq	16
708	hello	whack_it_hello.seq	16
709	hello	x_swivel_hello.seq	16
710	iamthebest	_3_4_sleeve_iamthebest.seq	16
711	iamthebest	african_hula_hoop_iamthebest.seq	16
712	iamthebest	amped_clap_l_iamthebest.seq	16
713	iamthebest	amped_clap_r_iamthebest.seq	16
714	iamthebest	bogo_iamthebest.seq	16
715	iamthebest	boobie_tour_iamthebest.seq	16
716	iamthebest	booty_poppn_iamthebest.seq	16
717	iamthebest	booty_pump_snap_up_yeah_iamthebest.seq	16
718	iamthebest	bouncy_dyno_iamthebest.seq	16
719	iamthebest	bouncy_pop_up_iamthebest.seq	16
720	iamthebest	breath_step_iamthebest.seq	16
721	iamthebest	cross_fist_dip_iamthebest.seq	16
722	iamthebest	dble_diva_wave_iamthebest.seq	16
723	iamthebest	dble_kicky_iamthebest.seq	16
724	iamthebest	diva_bag_iamthebest.seq	16
725	iamthebest	dusk_bow_iamthebest.seq	16
726	iamthebest	extended_knee_skate_iamthebest.seq	16
727	iamthebest	f_in_marcos_iamthebest.seq	16
728	iamthebest	fake_run_foot_hip_kat_iamthebest.seq	16
729	iamthebest	fanny_tap_iamthebest.seq	16
730	iamthebest	finishing_move_iamthebest.seq	14
731	iamthebest	fist_to_face_iamthebest.seq	16
732	iamthebest	flick_da_nats_iamthebest.seq	16
733	iamthebest	island_concert_iamthebest.seq	16
734	iamthebest	jump_in_out_spin_kat_iamthebest.seq	16
735	iamthebest	marcos_minaj_iamthebest.seq	16
736	iamthebest	muppet_mouth_iamthebest.seq	16
737	iamthebest	nicki_no_no_iamthebest.seq	16
738	iamthebest	o_h_my_surprise_face_iamthebest.seq	16
739	iamthebest	pose_iamthebest.seq	16
740	iamthebest	pose_snap_iamthebest.seq	16
741	iamthebest	pretty_face_smack_iamthebest.seq	16
742	iamthebest	pull_that_taffy_sexy_iamthebest.seq	16
743	iamthebest	punchy_iamthebest.seq	16
744	iamthebest	pushnpull_iamthebest.seq	16
745	iamthebest	read_you_up_iamthebest.seq	16
746	iamthebest	rodeo_l_iamthebest.seq	16
747	iamthebest	rodeo_r_iamthebest.seq	16
748	iamthebest	sexy_latina_sway_up_iamthebest.seq	16
749	iamthebest	shani_drop_iamthebest.seq	16
750	iamthebest	short_sleeve_iamthebest.seq	16
751	iamthebest	side_reading_iamthebest.seq	16
752	iamthebest	south_east_walk_back_iamthebest.seq	16
753	iamthebest	south_east_walk_front_iamthebest.seq	16
754	iamthebest	squish_the_beetle_heel_iamthebest.seq	16
755	iamthebest	stompy_punch_iamthebest.seq	16
756	iamthebest	sun_set_iamthebest.seq	16
757	iamthebest	swing_step_iamthebest.seq	16
758	iamthebest	tick_open_out_iamthebest.seq	16
759	iamthebest	track_prep_iamthebest.seq	16
760	iamthebest	tred_wave_side_side_iamthebest.seq	16
761	iamthebest	waitaminit_iamthebest.seq	16
762	iamthebest	willie_bounce_foot_flick_clap_l_iamthebest.seq	16
763	iamthebest	willie_bounce_foot_flick_clap_r_iamthebest.seq	16
764	iceicebaby	amped_iceicebaby.seq	16
765	iceicebaby	and_what_iceicebaby.seq	16
766	iceicebaby	bboy_pose_iceicebaby.seq	16
767	iceicebaby	blahh_iceicebaby.seq	16
768	iceicebaby	boardwalk_iceicebaby.seq	16
769	iceicebaby	body_smush_iceicebaby.seq	16
770	iceicebaby	bump_it_l_iceicebaby.seq	16
771	iceicebaby	bump_it_r_iceicebaby.seq	16
772	iceicebaby	cool_stroll_l_iceicebaby.seq	16
773	iceicebaby	cool_stroll_r_iceicebaby.seq	16
774	iceicebaby	curious_iceicebaby.seq	16
775	iceicebaby	dbl_punch_down_iceicebaby.seq	16
776	iceicebaby	dj_groove_l_iceicebaby.seq	16
777	iceicebaby	dj_groove_r_iceicebaby.seq	16
778	iceicebaby	finishing_move_iceicebaby.seq	14
779	iceicebaby	front_back_step_iceicebaby.seq	16
780	iceicebaby	ghetto_pumps_iceicebaby.seq	16
781	iceicebaby	got_this_iceicebaby.seq	16
782	iceicebaby	gunshots_iceicebaby.seq	16
783	iceicebaby	heavy_crunch_l_iceicebaby.seq	16
784	iceicebaby	heavy_crunch_r_iceicebaby.seq	16
785	iceicebaby	homie_pose_iceicebaby.seq	16
786	iceicebaby	hood_l_iceicebaby.seq	16
787	iceicebaby	hood_r_iceicebaby.seq	16
788	iceicebaby	hood_walk_iceicebaby.seq	16
789	iceicebaby	hops_r_iceicebaby.seq	16
790	iceicebaby	humpty_iceicebaby.seq	16
791	iceicebaby	hype_shuffle_l_iceicebaby.seq	16
792	iceicebaby	hype_shuffle_r_iceicebaby.seq	16
793	iceicebaby	kick_steps_iceicebaby.seq	16
794	iceicebaby	motions_iceicebaby.seq	16
795	iceicebaby	nilla_iceicebaby.seq	16
796	iceicebaby	over_it_iceicebaby.seq	16
797	iceicebaby	pumps_l_iceicebaby.seq	16
798	iceicebaby	pumps_r_iceicebaby.seq	16
799	iceicebaby	punch_down_iceicebaby.seq	16
800	iceicebaby	push_backs_l_iceicebaby.seq	16
801	iceicebaby	push_backs_r_iceicebaby.seq	16
802	iceicebaby	roll_throws_iceicebaby.seq	16
803	iceicebaby	shuffle_kicks_iceicebaby.seq	16
804	iceicebaby	side_scoops_iceicebaby.seq	16
805	iceicebaby	side_walk_l_iceicebaby.seq	16
806	iceicebaby	side_walk_r_iceicebaby.seq	16
807	iceicebaby	smooth_away_iceicebaby.seq	16
808	iceicebaby	swaggah_iceicebaby.seq	16
809	iceicebaby	swift_iceicebaby.seq	16
810	iceicebaby	triple_jab_iceicebaby.seq	16
811	indaclub	_2_step_2_indaclub.seq	16
812	indaclub	_2_step_indaclub.seq	16
813	indaclub	birthday_suit_l_indaclub.seq	16
814	indaclub	birthday_suit_r_indaclub.seq	16
815	indaclub	choked_up_indaclub.seq	16
816	indaclub	club_poppin_l_indaclub.seq	16
817	indaclub	club_poppin_r_indaclub.seq	16
818	indaclub	creepy_indaclub.seq	16
819	indaclub	cupid_kicks_indaclub.seq	16
820	indaclub	devingroove_indaclub.seq	16
821	indaclub	dont_pull_me_back_indaclub.seq	16
822	indaclub	drama_in_the_club_indaclub.seq	16
823	indaclub	finishing_move_indaclub.seq	14
824	indaclub	fix_your_swagg_indaclub.seq	16
825	indaclub	focused_on_money_indaclub.seq	16
826	indaclub	gangsta_groove_indaclub.seq	16
827	indaclub	groupie_love_indaclub.seq	16
828	indaclub	holla_at_me_indaclub.seq	16
829	indaclub	hustle_indaclub.seq	16
830	indaclub	mc_l_indaclub.seq	16
831	indaclub	mc_r_indaclub.seq	16
832	indaclub	money_talks_indaclub.seq	16
833	indaclub	pull_up_indaclub.seq	16
834	indaclub	roll_deep_indaclub.seq	16
835	indaclub	roof_on_fire_indaclub.seq	16
836	indaclub	toast_up_indaclub.seq	16
837	indaclub	too_cool_snap_l_indaclub.seq	16
838	indaclub	too_cool_snap_r_indaclub.seq	16
839	indaclub	walk_it_out_indaclub.seq	16
840	iwillsurvive	all_my_heart_iwillsurvive.seq	16
841	iwillsurvive	arm_windup_iwillsurvive.seq	16
842	iwillsurvive	back_clap_l_iwillsurvive.seq	16
843	iwillsurvive	back_clap_r_iwillsurvive.seq	16
844	iwillsurvive	barrel_of_monkeys_iwillsurvive.seq	16
845	iwillsurvive	brokenhearted_iwillsurvive.seq	16
846	iwillsurvive	compressor_iwillsurvive.seq	16
847	iwillsurvive	croise_dev_l_iwillsurvive.seq	16
848	iwillsurvive	croise_dev_r_iwillsurvive.seq	16
849	iwillsurvive	die_lol_iwillsurvive.seq	16
850	iwillsurvive	dramatic_l_iwillsurvive.seq	16
851	iwillsurvive	dramatic_r_iwillsurvive.seq	16
852	iwillsurvive	fall_out_l_iwillsurvive.seq	16
853	iwillsurvive	fall_out_r_iwillsurvive.seq	16
854	iwillsurvive	finishing_move_iwillsurvive.seq	14
855	iwillsurvive	front_clap_l_iwillsurvive.seq	16
856	iwillsurvive	front_clap_r_iwillsurvive.seq	16
857	iwillsurvive	get_gone_iwillsurvive.seq	16
858	iwillsurvive	gimme_gimme_iwillsurvive.seq	16
859	iwillsurvive	give_snaps_iwillsurvive.seq	16
860	iwillsurvive	griev_hands_iwillsurvive.seq	16
861	iwillsurvive	he_drives_me_mad_iwillsurvive.seq	16
862	iwillsurvive	headache_sway_iwillsurvive.seq	16
863	iwillsurvive	heart_recess_iwillsurvive.seq	16
864	iwillsurvive	heart_throb_iwillsurvive.seq	16
865	iwillsurvive	jazz_square_iwillsurvive.seq	16
866	iwillsurvive	jump_out_turns_iwillsurvive.seq	16
867	iwillsurvive	karate_kick_iwillsurvive.seq	16
868	iwillsurvive	kitty_claw_iwillsurvive.seq	16
869	iwillsurvive	kitty_cover_iwillsurvive.seq	16
870	iwillsurvive	kitty_paws_iwillsurvive.seq	16
871	iwillsurvive	lady_liberty_iwillsurvive.seq	16
872	iwillsurvive	leveled_wind_iwillsurvive.seq	16
873	iwillsurvive	look_my_chin_iwillsurvive.seq	16
874	iwillsurvive	may_mel_together_weep_iwillsurvive.seq	16
875	iwillsurvive	me_point_iwillsurvive.seq	16
876	iwillsurvive	more_snaps_iwillsurvive.seq	16
877	iwillsurvive	pitiful_face_iwillsurvive.seq	16
878	iwillsurvive	point_one_iwillsurvive.seq	16
879	iwillsurvive	present_upward_iwillsurvive.seq	16
880	iwillsurvive	push_it_out_iwillsurvive.seq	16
881	iwillsurvive	rise_up_iwillsurvive.seq	16
882	iwillsurvive	rocking_life_iwillsurvive.seq	16
883	iwillsurvive	sassy_snap_iwillsurvive.seq	16
884	iwillsurvive	she_woman_iwillsurvive.seq	16
885	iwillsurvive	shoo_turn_iwillsurvive.seq	16
886	iwillsurvive	smashing_elbow_iwillsurvive.seq	16
887	iwillsurvive	so_sec_fall_iwillsurvive.seq	16
888	iwillsurvive	so_sec_strong_iwillsurvive.seq	16
889	iwillsurvive	swing_clap_iwillsurvive.seq	16
890	iwillsurvive	thumper_stomp_iwillsurvive.seq	16
891	iwillsurvive	to_the_disco_l_iwillsurvive.seq	16
892	iwillsurvive	to_the_disco_r_iwillsurvive.seq	16
893	iwillsurvive	topple_iwillsurvive.seq	16
894	iwillsurvive	turn_gurl_down_iwillsurvive.seq	16
895	iwillsurvive	turn_gurl_up_iwillsurvive.seq	16
896	iwillsurvive	you_iwillsurvive.seq	16
897	letthemusicplay	_3_hop_letthemusicplay.seq	16
898	letthemusicplay	_4_corners_letthemusicplay.seq	16
899	letthemusicplay	arm_twirl_kick_letthemusicplay.seq	16
900	letthemusicplay	basic_lock_letthemusicplay.seq	16
901	letthemusicplay	body_roll_letthemusicplay.seq	16
902	letthemusicplay	bootay_down_thebreaks.seq	16
903	letthemusicplay	booty_back_letthemusicplay.seq	16
904	letthemusicplay	booty_down_letthemusicplay.seq	16
905	letthemusicplay	cabbage_patch_l_letthemusicplay.seq	16
906	letthemusicplay	cabbage_patch_r_letthemusicplay.seq	16
907	letthemusicplay	cartoon_feet_letthemusicplay.seq	16
908	letthemusicplay	clap_jacks_letthemusicplay.seq	16
909	letthemusicplay	cute_booty_letthemusicplay.seq	16
910	letthemusicplay	dice_letthemusicplay.seq	16
911	letthemusicplay	elbow_hit_warp_letthemusicplay.seq	16
912	letthemusicplay	es_easy_l_letthemusicplay.seq	16
913	letthemusicplay	es_easy_r_letthemusicplay.seq	16
914	letthemusicplay	es_grapevine_l_letthemusicplay.seq	16
915	letthemusicplay	es_grapevine_r_letthemusicplay.seq	16
916	letthemusicplay	finishing_move_letthemusicplay.seq	14
917	letthemusicplay	give_me_5_letthemusicplay.seq	16
918	letthemusicplay	groove_snap_letthemusicplay.seq	16
919	letthemusicplay	hitch_hike_letthemusicplay.seq	16
920	letthemusicplay	hop_cross_groove_letthemusicplay.seq	16
921	letthemusicplay	hop_hit_letthemusicplay.seq	16
922	letthemusicplay	house_step_back_letthemusicplay.seq	16
923	letthemusicplay	hype_letthemusicplay.seq	16
924	letthemusicplay	in_out_lock_letthemusicplay.seq	16
925	letthemusicplay	jive_turkey_letthemusicplay.seq	16
926	letthemusicplay	kermit_letthemusicplay.seq	16
927	letthemusicplay	kick_step_out_letthemusicplay.seq	16
928	letthemusicplay	kicking_eagle_letthemusicplay.seq	16
929	letthemusicplay	lock_combo_letthemusicplay.seq	16
930	letthemusicplay	lock_glide_letthemusicplay.seq	16
931	letthemusicplay	look_hop_clap_letthemusicplay.seq	16
932	letthemusicplay	robot_crab_letthemusicplay.seq	16
933	letthemusicplay	rocksteady_letthemusicplay.seq	16
934	letthemusicplay	roger_rabbit_letthemusicplay.seq	16
935	letthemusicplay	roll_point_letthemusicplay.seq	16
936	letthemusicplay	running_man_letthemusicplay.seq	16
937	letthemusicplay	scooby_doo_letthemusicplay.seq	16
938	letthemusicplay	shoulder_hit_letthemusicplay.seq	16
939	letthemusicplay	slow_point_whip_letthemusicplay.seq	16
940	letthemusicplay	soul_slide_letthemusicplay.seq	16
941	letthemusicplay	stank_booty_wenospeakamericano.seq	16
942	letthemusicplay	step_cross_back_letthemusicplay.seq	16
943	letthemusicplay	step_over_letthemusicplay.seq	16
944	letthemusicplay	sway_letthemusicplay.seq	16
945	macarena	away_no_no_macarena.seq	16
946	macarena	bogo_l_macarena.seq	16
947	macarena	bookie_macarena.seq	16
948	macarena	bootay_roll_slap_macarena.seq	16
949	macarena	butterfly_pound_l_macarena.seq	16
950	macarena	butterfly_pound_r_macarena.seq	16
951	macarena	clap_down_l_macarena.seq	16
952	macarena	clap_down_r_macarena.seq	16
953	macarena	cork_screw_macarena.seq	16
954	macarena	corset_nightshade_macarena.seq	16
955	macarena	dive_flick_macarena.seq	16
956	macarena	eyeliner_macarena.seq	16
957	macarena	finishing_move_macarena.seq	14
958	macarena	fonzie_macarena.seq	16
959	macarena	grinding_macarena.seq	16
960	macarena	hop_4_ways_macarena.seq	16
961	macarena	hop_scotch_tap_l_macarena.seq	16
962	macarena	hop_scotch_tap_r_macarena.seq	16
963	macarena	jumpy_fan_macarena.seq	16
964	macarena	latina_macarena.seq	16
965	macarena	macarena_1_macarena.seq	16
966	macarena	macarena_2_macarena.seq	16
967	macarena	macarena_3_macarena.seq	16
968	macarena	macarena_4_macarena.seq	16
969	macarena	no_no_foot_chug_macarena.seq	16
970	macarena	pull_down_cross_macarena.seq	16
971	macarena	r_single_salsa_macarena.seq	16
972	macarena	really_sit_macarena.seq	16
973	macarena	shade_b_tch_macarena.seq	16
974	macarena	shimmy_feet_macarena.seq	16
975	macarena	sneaky_laugh_macarena.seq	16
976	macarena	so_fly_macarena.seq	16
977	macarena	spirit_fingers_bootay_shake_macarena.seq	16
978	macarena	stanky_leg_dawn_roll_raise_clap_macarena.seq	16
979	macarena	wiggle_clap_up_macarena.seq	16
980	mocapbpm115	broadway_mocapbpm115.seq	16
981	mocapbpm115	finishing_move_mocapbpm115.seq	14
982	mocapbpm115	hands_in_the_air_mocapbpm115.seq	16
983	mocapbpm115	portrait_mocapbpm115.seq	16
984	mocapbpm115	reach_down_arms_mocapbpm115.seq	16
985	mocapbpm115	say_what_mocapbpm115.seq	16
986	mocapbpm115	step_center_and_clap_mocapbpm115.seq	16
987	mocapbpm115	swirlies_mocapbpm115.seq	16
988	mocapbpm115	woo_jab_mocapbpm115.seq	16
989	mocapbpm115	woo_mocapbpm115.seq	16
990	mocapbpm115_v2	amped_l_mocapbpm115_v2.seq	16
991	mocapbpm115_v2	back_l_mocapbpm115_v2.seq	16
992	mocapbpm115_v2	courier_mocapbpm115_v2.seq	16
993	mocapbpm115_v2	eye_spy_mocapbpm115_v2.seq	16
994	mocapbpm115_v2	headwrush_mocapbpm115_v2.seq	16
995	mocapbpm115_v2	how_we_do_mocapbpm115_v2.seq	16
996	mocapbpm115_v2	portrait_mocapbpm115_v2.seq	16
997	mocapbpm115_v2	reach_down_arms_mocapbpm115_v2.seq	16
998	mocapbpm115_v2	say_what_mocapbpm115_v2.seq	16
999	mocapbpm115_v2	select_r_mocapbpm115_v2.seq	16
1000	mocapbpm115_v2	slice_out_mocapbpm115_v2.seq	16
1001	mocapbpm115_v2	step_center_and_clap_mocapbpm115_v2.seq	16
1002	mocapbpm115_v2	ten_step_mocapbpm115_v2.seq	16
1003	mocapbpm115_v2	this_or_that_mocapbpm115_v2.seq	16
1004	mocapbpm115_v2	woo_mocapbpm115_v2.seq	16
1005	mocapbpm115_v3	blazer_mocapbpm115_v3.seq	16
1006	mocapbpm115_v3	chill_mocapbpm115_v3.seq	16
1007	mocapbpm115_v3	courier_mocapbpm115_v3.seq	16
1008	mocapbpm115_v3	crunch_r_mocapbpm115_v3.seq	16
1009	mocapbpm115_v3	gank_mocapbpm115_v3.seq	16
1010	mocapbpm115_v3	headbanger_mocapbpm115_v3.seq	16
1011	mocapbpm115_v3	hyper_r_mocapbpm115_v3.seq	16
1012	mocapbpm115_v3	no_worries_mocapbpm115_v3.seq	16
1013	mocapbpm115_v3	reach_down_arms_mocapbpm115_v3.seq	16
1014	mocapbpm115_v3	slice_out_mocapbpm115_v3.seq	16
1015	mocapbpm115_v3	striker_mocapbpm115_v3.seq	16
1016	mocapbpm115_v3	swing_clap_mocapbpm115_v3.seq	16
1017	mocapbpm115_v3	tell_em_r_mocapbpm115_v3.seq	16
1018	mocapbpm115_v3	ten_step_mocapbpm115_v3.seq	16
1019	mocapbpm115_v3	woo_jab_mocapbpm115_v3.seq	16
1020	mocapbpm137	broadway_mocapbpm137.seq	16
1021	mocapbpm137	hands_in_the_air_mocapbpm137.seq	16
1022	mocapbpm137	portrait_mocapbpm137.seq	16
1023	mocapbpm137	reach_down_arms_mocapbpm137.seq	16
1024	mocapbpm137	say_what_mocapbpm137.seq	16
1025	mocapbpm137	step_center_and_clap_mocapbpm137.seq	16
1026	mocapbpm137	swirlies_mocapbpm137.seq	16
1027	mocapbpm137	woo_jab_mocapbpm137.seq	16
1028	mocapbpm137	woo_mocapbpm137.seq	16
1029	mocapbpm137_v2	amped_l_mocapbpm137_v2.seq	16
1030	mocapbpm137_v2	back_l_mocapbpm137_v2.seq	16
1031	mocapbpm137_v2	courier_mocapbpm137_v2.seq	16
1032	mocapbpm137_v2	eye_spy_mocapbpm137_v2.seq	16
1033	mocapbpm137_v2	headwrush_mocapbpm137_v2.seq	16
1034	mocapbpm137_v2	how_we_do_mocapbpm137_v2.seq	16
1035	mocapbpm137_v2	portrait_mocapbpm137_v2.seq	16
1036	mocapbpm137_v2	reach_down_arms_mocapbpm137_v2.seq	16
1037	mocapbpm137_v2	say_what_mocapbpm137_v2.seq	16
1038	mocapbpm137_v2	select_r_mocapbpm137_v2.seq	16
1039	mocapbpm137_v2	slice_out_mocapbpm137_v2.seq	16
1040	mocapbpm137_v2	step_center_and_clap_mocapbpm137_v2.seq	16
1041	mocapbpm137_v2	ten_step_mocapbpm137_v2.seq	16
1042	mocapbpm137_v2	this_or_that_mocapbpm137_v2.seq	16
1043	mocapbpm137_v2	woo_mocapbpm137_v2.seq	16
1044	mocapbpm137_v3	blazer_mocapbpm137_v3.seq	16
1045	mocapbpm137_v3	chill_mocapbpm137_v3.seq	16
1046	mocapbpm137_v3	courier_mocapbpm137_v3.seq	16
1047	mocapbpm137_v3	crunch_r_mocapbpm137_v3.seq	16
1048	mocapbpm137_v3	gank_mocapbpm137_v3.seq	16
1049	mocapbpm137_v3	headbanger_mocapbpm137_v3.seq	16
1050	mocapbpm137_v3	hyper_r_mocapbpm137_v3.seq	16
1051	mocapbpm137_v3	no_worries_mocapbpm137_v3.seq	16
1052	mocapbpm137_v3	reach_down_arms_mocapbpm137_v3.seq	16
1053	mocapbpm137_v3	slice_out_mocapbpm137_v3.seq	16
1054	mocapbpm137_v3	striker_mocapbpm137_v3.seq	16
1055	mocapbpm137_v3	swing_clap_mocapbpm137_v3.seq	16
1056	mocapbpm137_v3	tell_em_r_mocapbpm137_v3.seq	16
